address,addressCity,addressState,addressStreet,addressZipcode,area,availabilityDate,badgeInfo,baths,beds,brokerName,countryCurrency,detailUrl,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,hdpData,id,imgSrc,info1String,info3String,isFeaturedListing,isHomeRec,isSaved,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,latLong,list,pgapt,price,providerListingId,relaxed,sgapt,shouldShowZestimateAsPrice,statusText,statusType,unformattedPrice,variableData,zestimate,zpid,builderName,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,streetViewMetadataURL,streetViewURL,lotAreaString,isPropertyResultCDP
"2839 The Fontainebleau SW, Atlanta, GA 30331",Atlanta,GA,2839 The Fontainebleau SW,30331,1792,,,2.0,3,PalmerHouse Properties,$,https://www.zillow.com/homedetails/2839-The-Fontainebleau-SW-Atlanta-GA-30331/35869024_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 35869024, 'streetAddress': '2839 The Fontainebleau SW', 'zipcode': '30331', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.679356, 'longitude': -84.48844, 'price': 365000.0, 'datePriceChanged': 1676707200000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1792.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 359864, 'rentZestimate': 1749, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$4,000 (Feb 18)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 365000.0, 'priceChange': -4000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 246500.0, 'lotAreaValue': 0.42600000000000005, 'lotAreaUnit': 'acres'}}",35869024,https://photos.zillowstatic.com/fp/d643c45a0496eb1d05d9f480473334a6-p_e.jpg,MLS ID #7178175,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.679356, 'longitude': -84.48844}",1.0,ForSale,"$365,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,365000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",359864,35869024,,,,,,,,,
"3235 Roswell Rd NE UNIT 408, Atlanta, GA 30305",Atlanta,GA,3235 Roswell Rd NE UNIT 408,30305,980,,,1.0,1,Ansley Real Estate | Christie's International Real Estate,$,https://www.zillow.com/homedetails/3235-Roswell-Rd-NE-UNIT-408-Atlanta-GA-30305/55018912_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 55018912, 'streetAddress': '3235 Roswell Rd NE UNIT 408', 'zipcode': '30305', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.843796, 'longitude': -84.37856, 'price': 399000.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 980.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 338100, 'rentZestimate': 1930, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 399000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 317200.0, 'unit': 'Unit 408', 'lotAreaValue': 980.1, 'lotAreaUnit': 'sqft'}}",55018912,https://photos.zillowstatic.com/fp/bf72bb72a61213900bd106656fa5699b-p_e.jpg,MLS ID #7178187,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.843796, 'longitude': -84.37856}",1.0,ForSale,"$399,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,399000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",338100,55018912,,,,,,,,,
"988 Forrest Cir SE, Atlanta, GA 30354",Atlanta,GA,988 Forrest Cir SE,30354,1075,,,2.0,3,"First United Realty, Inc.",$,https://www.zillow.com/homedetails/988-Forrest-Cir-SE-Atlanta-GA-30354/35875043_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 35875043, 'streetAddress': '988 Forrest Cir SE', 'zipcode': '30354', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.669712, 'longitude': -84.35776, 'price': 299900.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1075.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 116100, 'rentZestimate': 1699, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 299900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 102100.0, 'lotAreaValue': 0.36, 'lotAreaUnit': 'acres'}}",35875043,https://photos.zillowstatic.com/fp/a27d8b35fa2734ed2867fe386cd929e2-p_e.jpg,MLS ID #7175099,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.669712, 'longitude': -84.35776}",1.0,ForSale,"$299,900",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,299900.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",116100,35875043,,,,,,,,,
"1105 Highland Bluff Dr SE #105, Atlanta, GA 30339",Atlanta,GA,1105 Highland Bluff Dr SE #105,30339,1462,,,2.0,2,"EXP Realty, LLC.",$,https://www.zillow.com/homedetails/1105-Highland-Bluff-Dr-SE-105-Atlanta-GA-30339/2071591440_zpid/,1.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 2071591440, 'streetAddress': '1105 Highland Bluff Dr SE #105', 'zipcode': '30339', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.889004, 'longitude': -84.45226, 'price': 310000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1462.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 1710, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 310000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 105', 'lotAreaValue': 0.6693, 'lotAreaUnit': 'acres'}}",2071591440,https://photos.zillowstatic.com/fp/4c693f355d96e4cb41f800c61529914b-p_e.jpg,MLS ID #7177880,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.889004, 'longitude': -84.45226}",1.0,ForSale,"$310,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,310000.0,"{'type': '3D_HOME', 'text': '3D Tour'}",,2071591440,,,,,,,,,
"1813 Gotham Way NE #9, Atlanta, GA 30324",Atlanta,GA,1813 Gotham Way NE #9,30324,2090,,,4.0,3,Toll Brothers Real Estate Inc.,$,https://www.zillow.com/homedetails/1813-Gotham-Way-NE-9-Atlanta-GA-30324/2059125867_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 2059125867, 'streetAddress': '1813 Gotham Way NE #9', 'zipcode': '30324', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.807415, 'longitude': -84.37017, 'price': 772990.0, 'bathrooms': 4.0, 'bedrooms': 3.0, 'livingArea': 2090.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_newHome': True, 'is_openHouse': True}, 'openHouse': 'Sat. 2-5pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 772990.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1676757600000, 'open_house_end': 1676768400000}, {'open_house_start': 1676844000000, 'open_house_end': 1676854800000}]}, 'newConstructionType': 'NEW_CONSTRUCTION_TYPE_OTHER', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 9', 'lotAreaValue': 0.3, 'lotAreaUnit': 'acres'}}",2059125867,https://photos.zillowstatic.com/fp/3d65bdbb1b7bc741ca10b852894408f0-p_e.jpg,MLS ID #7177988,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.807415, 'longitude': -84.37017}",1.0,ForSale,"$772,990",,0.0,New Construction,0.0,New construction,FOR_SALE,772990.0,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 2-5pm'}",,2059125867,Toll Brothers,1.0,Open House - 2:00 - 5:00 PM,2023-02-18T17:00:00,2023-02-18T14:00:00,,,,
"800 Peachtree St NE APT 8512, Atlanta, GA 30308",Atlanta,GA,800 Peachtree St NE APT 8512,30308,852,,,1.0,1,Atlanta Fine Homes Sotheby's International,$,https://www.zillow.com/homedetails/800-Peachtree-St-NE-APT-8512-Atlanta-GA-30308/65462082_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 65462082, 'streetAddress': '800 Peachtree St NE APT 8512', 'zipcode': '30308', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.776833, 'longitude': -84.38523, 'price': 269000.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 852.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 262900, 'rentZestimate': 1899, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 269000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 242300.0, 'unit': 'Apt 8512', 'lotAreaValue': 853.776, 'lotAreaUnit': 'sqft'}}",65462082,https://photos.zillowstatic.com/fp/07e0f6df9ff7612340f4939300c09723-p_e.jpg,MLS ID #7177786,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.776833, 'longitude': -84.38523}",1.0,ForSale,"$269,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,269000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",262900,65462082,,,,,,,,,
"250 Pharr Rd UNIT 1509, Atlanta, GA 30305",Atlanta,GA,250 Pharr Rd UNIT 1509,30305,1003,,,2.0,2,Keller Williams North Atlanta,$,https://www.zillow.com/homedetails/250-Pharr-Rd-UNIT-1509-Atlanta-GA-30305/69377324_zpid/,1.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 69377324, 'streetAddress': '250 Pharr Rd UNIT 1509', 'zipcode': '30305', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.83736, 'longitude': -84.37862, 'price': 425000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1003.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 425000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 317800.0, 'unit': 'Unit 1509', 'lotAreaValue': 1001.88, 'lotAreaUnit': 'sqft'}}",69377324,https://photos.zillowstatic.com/fp/4972494eba4ad5c0e8791552b1a72dfd-p_e.jpg,MLS ID #7177247,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.83736, 'longitude': -84.37862}",1.0,ForSale,"$425,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,425000.0,"{'type': '3D_HOME', 'text': '3D Tour'}",,69377324,,,,,,,,,
"37 Bates Ave NE, Atlanta, GA 30317",Atlanta,GA,37 Bates Ave NE,30317,1098,,,5.0,4,Keller Knapp,$,https://www.zillow.com/homedetails/37-Bates-Ave-NE-Atlanta-GA-30317/14466296_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 14466296, 'streetAddress': '37 Bates Ave NE', 'zipcode': '30317', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.752518, 'longitude': -84.31713, 'price': 1195000.0, 'bathrooms': 5.0, 'bedrooms': 4.0, 'livingArea': 1098.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1216727, 'rentZestimate': 2499, 'listing_sub_type': {'is_newHome': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1195000.0, 'newConstructionType': 'BUILDER_SPEC', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 263500.0, 'lotAreaValue': 8712.0, 'lotAreaUnit': 'sqft'}}",14466296,https://photos.zillowstatic.com/fp/bb09269f4b95a21dee27ddbf2c6565f4-p_e.jpg,MLS ID #7178111,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.752518, 'longitude': -84.31713}",1.0,ForSale,"$1,195,000",,0.0,New Construction,0.0,New construction,FOR_SALE,1195000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",1216727,14466296,,,,,,,,,
"2081 Highview Rd SW, Atlanta, GA 30311",Atlanta,GA,2081 Highview Rd SW,30311,1812,,,2.0,4,Keller Williams Realty Atl Partners,$,https://www.zillow.com/homedetails/2081-Highview-Rd-SW-Atlanta-GA-30311/35858303_zpid/,1.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 35858303, 'streetAddress': '2081 Highview Rd SW', 'zipcode': '30311', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.73043, 'longitude': -84.45868, 'price': 465000.0, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 1812.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 362100, 'rentZestimate': 1749, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 465000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 176400.0, 'lotAreaValue': 0.48100000000000004, 'lotAreaUnit': 'acres'}}",35858303,https://photos.zillowstatic.com/fp/c3eda2d2ba477cf60b1b198ff6eae315-p_e.jpg,MLS ID #7178039,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.73043, 'longitude': -84.45868}",1.0,ForSale,"$465,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,465000.0,"{'type': '3D_HOME', 'text': '3D Tour'}",362100,35858303,,,,,,,,,
"855 Peachtree St NE UNIT 2509, Atlanta, GA 30308",Atlanta,GA,855 Peachtree St NE UNIT 2509,30308,1320,,,2.0,2,Atlanta Intown Real Estate Services,$,https://www.zillow.com/homedetails/855-Peachtree-St-NE-UNIT-2509-Atlanta-GA-30308/2059120481_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 2059120481, 'streetAddress': '855 Peachtree St NE UNIT 2509', 'zipcode': '30308', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.778076, 'longitude': -84.383896, 'price': 559000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1320.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sun. 2-5pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 559000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1676844000000, 'open_house_end': 1676854800000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit 2509', 'lotAreaValue': 1319.868, 'lotAreaUnit': 'sqft'}}",2059120481,https://photos.zillowstatic.com/fp/f3252363aa2f7e3cbaa70fd4d530dd9e-p_e.jpg,MLS ID #7177796,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.778076, 'longitude': -84.383896}",1.0,ForSale,"$559,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,559000.0,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sun. 2-5pm'}",,2059120481,,1.0,Open House - 2:00 - 5:00 PM,2023-02-19T17:00:00,2023-02-19T14:00:00,,,,
"3630 Peachtree Rd NE UNIT 3007, Atlanta, GA 30326",Atlanta,GA,3630 Peachtree Rd NE UNIT 3007,30326,2792,,,4.0,3,Harry Norman Realtors,$,https://www.zillow.com/homedetails/3630-Peachtree-Rd-NE-UNIT-3007-Atlanta-GA-30326/112434056_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 112434056, 'streetAddress': '3630 Peachtree Rd NE UNIT 3007', 'zipcode': '30326', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.854713, 'longitude': -84.358765, 'price': 2195000.0, 'bathrooms': 4.0, 'bedrooms': 3.0, 'livingArea': 2792.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1678800, 'rentZestimate': 9763, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2195000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1684200.0, 'unit': 'Unit 3007', 'lotAreaValue': 2787.84, 'lotAreaUnit': 'sqft'}}",112434056,https://photos.zillowstatic.com/fp/67a6226701b465324f24cf31aa5086c1-p_e.jpg,MLS ID #7178021,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.854713, 'longitude': -84.358765}",1.0,ForSale,"$2,195,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,2195000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",1678800,112434056,,,,,,,,,
"147 15th St NE UNIT 2A, Atlanta, GA 30309",Atlanta,GA,147 15th St NE UNIT 2A,30309,2343,,,2.0,2,Berkshire Hathaway HomeServices Georgia Properties,$,https://www.zillow.com/homedetails/147-15th-St-NE-UNIT-2A-Atlanta-GA-30309/2059119430_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 2059119430, 'streetAddress': '147 15th St NE UNIT 2A', 'zipcode': '30309', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.787693, 'longitude': -84.381805, 'price': 725000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 2343.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 725000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit 2A', 'lotAreaValue': 1829.52, 'lotAreaUnit': 'sqft'}}",2059119430,https://photos.zillowstatic.com/fp/cabc0230f3ff681bc9f46cd9d93e7edd-p_e.jpg,MLS ID #7177909,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.787693, 'longitude': -84.381805}",1.0,ForSale,"$725,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,725000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",,2059119430,,,,,,,,,
"3565 Roxboro Rd NE, Atlanta, GA 30326",Atlanta,GA,3565 Roxboro Rd NE,30326,1972,,,2.0,3,Keller Williams Realty Peachtree Rd.,$,https://www.zillow.com/homedetails/3565-Roxboro-Rd-NE-Atlanta-GA-30326/35939980_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 35939980, 'streetAddress': '3565 Roxboro Rd NE', 'zipcode': '30326', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.852238, 'longitude': -84.35725, 'price': 800000.0, 'datePriceChanged': 1676620800000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1972.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 800000.0, 'priceChange': 100, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 544000.0, 'lotAreaValue': 0.42010000000000003, 'lotAreaUnit': 'acres'}}",35939980,https://photos.zillowstatic.com/fp/a6c3bf89c083fccbf4a679f8ac4ac910-p_e.jpg,MLS ID #7176787,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.852238, 'longitude': -84.35725}",1.0,ForSale,"$800,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,800000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",,35939980,,,,,,,,,
"1435 Avon Ave SW, Atlanta, GA 30310",Atlanta,GA,1435 Avon Ave SW,30310,1422,,,1.0,3,Keller Williams Realty ATL Part,$,https://www.zillow.com/homedetails/1435-Avon-Ave-SW-Atlanta-GA-30310/35841606_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 35841606, 'streetAddress': '1435 Avon Ave SW', 'zipcode': '30310', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.722717, 'longitude': -84.434906, 'price': 270000.0, 'bathrooms': 1.0, 'bedrooms': 3.0, 'livingArea': 1422.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 262200, 'rentZestimate': 1649, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 270000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 200400.0, 'lotAreaValue': 0.44770000000000004, 'lotAreaUnit': 'acres'}}",35841606,https://photos.zillowstatic.com/fp/abf62428e923bc8b763d1a08cb03facb-p_e.jpg,MLS ID #7177946,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.722717, 'longitude': -84.434906}",1.0,ForSale,"$270,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,270000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",262200,35841606,,,,,,,,,
"57 Forsyth St NW APT 10D, Atlanta, GA 30303",Atlanta,GA,57 Forsyth St NW APT 10D,30303,868,,,2.0,1,Mark Spain Real Estate,$,https://www.zillow.com/homedetails/57-Forsyth-St-NW-APT-10D-Atlanta-GA-30303/65462833_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 65462833, 'streetAddress': '57 Forsyth St NW APT 10D', 'zipcode': '30303', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.755886, 'longitude': -84.3897, 'price': 225000.0, 'bathrooms': 2.0, 'bedrooms': 1.0, 'livingArea': 868.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 221500, 'rentZestimate': 2055, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 225000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 188000.0, 'unit': 'Apt 10D', 'lotAreaValue': 0.0, 'lotAreaUnit': 'sqft'}}",65462833,https://photos.zillowstatic.com/fp/f2b47128ec90baf33b6fded8cd6a52c7-p_e.jpg,MLS ID #7177495,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.755886, 'longitude': -84.3897}",1.0,ForSale,"$225,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,225000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",221500,65462833,,,,,,,,,
